id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_per_sqft,house_age,is_renovated,years_since_renovation,total_rooms,living_lot_ratio,has_basement,price_category,decade_built
9221400335,20141001T000000,570000.0,4,1.75,2340,5080,1.0,0,0,5,7,1170,1170,1924,0,98115,47.6746,-122.32,1270,3270,243.5897435897436,91,0,91,5.75,0.46062992125984253,1,Mid-High ($500K-$750K),1920
6087100070,20140523T000000,661254.0,4,4.0,2290,6250,1.5,0,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335,288.7572052401747,75,0,75,8.0,0.3664,1,Mid-High ($500K-$750K),1940
3052700695,20140507T000000,575000.0,4,2.0,1650,5000,1.0,0,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276,348.4848484848485,60,0,60,6.0,0.33,0,Mid-High ($500K-$750K),1950
6150200435,20140513T000000,230000.0,2,0.75,650,5360,1.0,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700,353.84615384615387,84,0,84,2.75,0.12126865671641791,0,Budget (<$250K),1930
5423040140,20150402T000000,680000.0,3,2.25,2300,9914,2.0,0,0,4,8,2300,0,1980,0,98027,47.5677,-122.086,2240,9032,295.6521739130435,35,0,35,5.25,0.23199515836191245,0,Mid-High ($500K-$750K),1980
123039336,20140611T000000,148000.0,1,1.0,620,8261,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244,238.70967741935485,76,0,76,2.0,0.07505144655610702,0,Budget (<$250K),1930
123039336,20141208T000000,244900.0,1,1.0,620,8261,1.0,0,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244,395.0,76,0,76,2.0,0.07505144655610702,0,Budget (<$250K),1930
1446401290,20141030T000000,214950.0,3,1.0,1400,6600,1.0,0,0,3,6,1280,120,1954,0,98168,47.4845,-122.331,1730,6600,153.53571428571428,61,0,61,4.0,0.21212121212121213,1,Budget (<$250K),1950
8010100135,20141030T000000,580000.0,3,1.5,1800,6250,1.0,0,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,1800,5625,322.22222222222223,68,0,68,4.5,0.288,1,Mid-High ($500K-$750K),1940
8899000140,20140828T000000,263000.0,3,1.5,1300,7885,1.0,0,0,3,7,1300,0,1968,0,98055,47.4556,-122.209,1840,7600,202.30769230769232,47,0,47,4.5,0.1648700063411541,0,Moderate ($250K-$500K),1960
2172000570,20140624T000000,317000.0,5,2.5,2360,11375,1.0,0,0,4,7,1180,1180,1962,0,98178,47.4875,-122.255,1160,7800,134.32203389830508,53,0,53,7.5,0.20747252747252748,1,Moderate ($250K-$500K),1960
1471701200,20141022T000000,302000.0,4,3.0,3320,13500,1.0,0,0,3,7,1750,1570,1963,0,98059,47.4596,-122.065,1830,13800,90.96385542168674,52,0,52,7.0,0.24592592592592594,1,Moderate ($250K-$500K),1960
9808700370,20140623T000000,899000.0,3,1.0,1480,6978,2.0,0,0,4,8,1480,0,1949,1985,98004,47.6497,-122.217,2660,13062,607.4324324324324,66,1,30,4.0,0.2120951562052164,0,High ($750K-$1M),1940
904000045,20140623T000000,1289000.0,3,2.5,2190,11394,1.0,0,0,3,8,1550,640,1956,0,98199,47.6685,-122.409,2190,9540,588.5844748858448,59,0,59,5.5,0.1922064244339126,1,Luxury (>$1M),1950
7680400140,20140626T000000,710000.0,3,3.25,3740,136915,2.5,0,0,3,11,3100,640,1990,0,98166,47.4549,-122.363,2400,16104,189.83957219251337,25,0,25,6.25,0.027316218091516634,1,Mid-High ($500K-$750K),1990
3291800140,20141107T000000,230000.0,3,1.0,1360,9310,1.0,0,0,4,7,1020,340,1980,0,98056,47.4901,-122.185,1480,8330,169.11764705882354,35,0,35,4.0,0.1460794844253491,1,Budget (<$250K),1980
3624039074,20150504T000000,430000.0,3,1.0,1210,5200,1.0,0,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200,355.3719008264463,74,0,74,4.0,0.2326923076923077,0,Moderate ($250K-$500K),1940
98001070,20140818T000000,1169000.0,5,4.25,4610,13252,2.0,0,4,3,11,4610,0,2004,0,98075,47.5878,-121.969,4400,15154,253.57917570498915,11,0,11,9.25,0.34787201931783884,0,Luxury (>$1M),2000
5100402767,20141014T000000,397000.0,3,1.0,860,6380,1.5,0,0,4,7,860,0,1927,0,98115,47.6942,-122.315,1250,6380,461.6279069767442,88,0,88,4.0,0.13479623824451412,0,Moderate ($250K-$500K),1920
2826049070,20150225T000000,595000.0,3,2.5,2250,8300,2.0,0,0,3,8,2250,0,2003,0,98125,47.7174,-122.308,1790,7626,264.44444444444446,12,0,12,5.5,0.2710843373493976,0,Mid-High ($500K-$750K),2000
9414610240,20150310T000000,485000.0,3,1.75,2030,10089,1.0,0,0,4,8,1330,700,1976,0,98027,47.5217,-122.05,2030,9827,238.91625615763547,39,0,39,4.75,0.20120923778372485,1,Moderate ($250K-$500K),1970
4019301160,20140627T000000,755000.0,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057,231.59509202453987,65,0,65,7.5,0.13415637860082305,1,High ($750K-$1M),1950
1217000340,20140606T000000,185000.0,3,1.0,1840,8100,1.0,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,1250,8100,100.54347826086956,62,0,62,4.0,0.2271604938271605,1,Budget (<$250K),1950
1217000340,20150219T000000,340000.0,3,1.0,1840,8100,1.0,0,0,4,7,920,920,1953,0,98166,47.455,-122.35,1250,8100,184.7826086956522,62,0,62,4.0,0.2271604938271605,1,Moderate ($250K-$500K),1950
8081650400,20140624T000000,236000.0,4,2.75,2000,5827,2.0,0,0,3,7,2000,0,1997,0,98038,47.3629,-122.026,1710,6929,118.0,18,0,18,6.75,0.3432297923459756,0,Budget (<$250K),1990
9465910310,20140919T000000,550000.0,4,2.5,2810,7549,2.0,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642,195.72953736654804,23,0,23,6.5,0.37223473307722876,0,Mid-High ($500K-$750K),1990
9468200163,20140709T000000,680000.0,3,2.0,1780,5720,1.0,0,0,5,7,980,800,1925,0,98103,47.6794,-122.351,1620,5050,382.02247191011236,90,0,90,5.0,0.3111888111888112,1,Mid-High ($500K-$750K),1920
305000310,20150421T000000,630000.0,4,2.5,2540,8706,2.0,0,0,3,9,2540,0,1997,0,98075,47.5855,-122.031,2540,6239,248.03149606299212,18,0,18,6.5,0.2917528141511601,0,Mid-High ($500K-$750K),1990
2624049035,20140617T000000,560000.0,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,2110,6300,239.31623931623932,44,0,44,5.0,0.6729939603106126,1,Mid-High ($500K-$750K),1970
8098400135,20140513T000000,385000.0,3,2.0,1480,6600,1.0,0,2,3,7,740,740,1943,0,98146,47.5081,-122.385,1250,7300,260.13513513513516,72,0,72,5.0,0.22424242424242424,1,Moderate ($250K-$500K),1940
2291400342,20141022T000000,280000.0,3,2.25,1358,1141,3.0,0,0,3,7,1358,0,2007,0,98133,47.7052,-122.346,1358,1196,206.18556701030928,8,0,8,5.25,1.1901840490797546,0,Moderate ($250K-$500K),2000
4051110240,20140825T000000,225000.0,3,2.5,1750,7490,1.0,0,0,4,7,1180,570,1979,0,98042,47.3746,-122.149,1570,7490,128.57142857142858,36,0,36,5.5,0.2336448598130841,1,Budget (<$250K),1970
3024059078,20140605T000000,610000.0,4,1.75,1830,29110,2.0,0,0,3,8,1230,600,1990,0,98040,47.5449,-122.215,3630,16488,333.3333333333333,25,0,25,5.75,0.06286499484713157,1,Mid-High ($500K-$750K),1990
3182100105,20141209T000000,592500.0,3,2.0,1170,6750,1.0,0,0,5,7,800,370,1947,0,98115,47.6752,-122.281,1330,6750,506.4102564102564,68,0,68,5.0,0.17333333333333334,1,Mid-High ($500K-$750K),1940
6705850140,20141009T000000,750000.0,4,2.75,3170,7634,2.0,0,0,3,10,3170,0,1992,0,98075,47.5774,-122.054,2940,7846,236.59305993690853,23,0,23,6.75,0.4152475766308619,0,Mid-High ($500K-$750K),1990
8651442440,20141023T000000,164000.0,4,1.0,1530,4875,2.0,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875,107.18954248366013,38,0,38,5.0,0.31384615384615383,0,Budget (<$250K),1970
3432500765,20140612T000000,320000.0,2,1.0,1100,8281,1.0,0,0,4,7,1100,0,1947,0,98155,47.7414,-122.315,1510,8281,290.90909090909093,68,0,68,3.0,0.1328341987682647,0,Moderate ($250K-$500K),1940
3905100310,20140625T000000,544000.0,4,2.5,2030,3974,2.0,0,0,3,8,2030,0,1994,0,98029,47.5692,-122.006,1780,3953,267.9802955665025,21,0,21,6.5,0.5108203321590338,0,Mid-High ($500K-$750K),1990
1328330510,20140909T000000,344950.0,3,1.75,1870,7500,1.0,0,0,5,8,1320,550,1978,0,98058,47.4428,-122.134,1870,7275,184.46524064171123,37,0,37,4.75,0.24933333333333332,1,Moderate ($250K-$500K),1970
4017050260,20140606T000000,539500.0,3,2.5,3080,12476,2.0,0,0,3,10,3080,0,1990,0,98038,47.3752,-122.029,3130,13631,175.16233766233765,25,0,25,5.5,0.2468739980763065,0,Mid-High ($500K-$750K),1990
2323069053,20150417T000000,420000.0,4,1.75,2480,60548,1.0,0,0,4,7,1600,880,1968,0,98027,47.4722,-122.001,2390,90169,169.3548387096774,47,0,47,5.75,0.040959238950914974,1,Moderate ($250K-$500K),1960
4022900951,20150402T000000,305000.0,2,1.0,910,22725,1.0,0,0,1,6,910,0,1926,0,98155,47.7712,-122.299,2000,14566,335.16483516483515,89,0,89,3.0,0.04004400440044004,0,Moderate ($250K-$500K),1920
6450304630,20141201T000000,229000.0,2,1.0,810,5100,1.0,0,0,3,6,810,0,1955,0,98133,47.7317,-122.343,1500,5100,282.71604938271605,60,0,60,3.0,0.1588235294117647,0,Budget (<$250K),1950
3303960060,20140619T000000,1068000.0,5,3.5,3990,9938,2.0,0,0,3,11,3990,0,2001,0,98059,47.5198,-122.156,3490,11734,267.6691729323308,14,0,14,8.5,0.40148923324612595,0,Luxury (>$1M),2000
993001342,20140808T000000,397500.0,3,2.25,1430,1383,3.0,0,0,3,8,1430,0,2005,0,98103,47.6917,-122.341,1430,1347,277.97202797202794,10,0,10,5.25,1.0339840925524222,0,Moderate ($250K-$500K),2000
6743700030,20150401T000000,540000.0,4,2.0,2190,8402,2.0,0,0,4,6,2190,0,1928,0,98033,47.6944,-122.175,2210,7802,246.57534246575344,87,0,87,6.0,0.260652225660557,0,Mid-High ($500K-$750K),1920
6696800030,20140923T000000,650000.0,4,2.5,2290,10186,2.0,0,0,3,8,2290,0,1985,0,98008,47.6353,-122.124,2150,10186,283.8427947598253,30,0,30,6.5,0.22481837816611036,0,Mid-High ($500K-$750K),1980
4114601580,20140724T000000,1900000.0,6,4.0,3020,13237,2.0,1,4,3,8,2840,180,1942,1983,98144,47.5924,-122.287,3680,12620,629.1390728476821,73,1,32,10.0,0.22814837198761048,1,Luxury (>$1M),1940
2025079045,20140623T000000,649000.0,2,1.75,2260,280962,2.0,0,2,3,9,1890,370,2005,0,98014,47.6359,-121.94,2860,219542,287.16814159292034,10,0,10,3.75,0.008043792398972103,1,Mid-High ($500K-$750K),2000
182000350,20150325T000000,287500.0,5,2.0,2020,67953,1.5,0,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,1270,13198,142.32673267326732,79,0,79,7.0,0.029726428560917104,1,Moderate ($250K-$500K),1930
8082400136,20140626T000000,815000.0,4,2.75,2620,4743,1.0,0,2,4,8,1310,1310,1949,0,98117,47.6829,-122.4,1900,4764,311.0687022900763,66,0,66,6.75,0.552393000210837,1,High ($750K-$1M),1940
6352600350,20141209T000000,795000.0,2,2.5,2830,8630,2.0,0,0,3,10,2830,0,2001,0,98074,47.6481,-122.081,3190,7515,280.9187279151943,14,0,14,4.5,0.32792584009269987,0,High ($750K-$1M),2000
9414610070,20150130T000000,502775.0,3,1.75,1700,9840,1.0,0,0,4,8,1200,500,1976,0,98027,47.5192,-122.046,2040,14169,295.75,39,0,39,4.75,0.17276422764227642,1,Mid-High ($500K-$750K),1970
7812801125,20150112T000000,222900.0,2,1.0,1110,6411,1.0,0,0,3,6,1110,0,1944,0,98178,47.4962,-122.242,1150,6504,200.8108108108108,71,0,71,3.0,0.1731399157697707,0,Budget (<$250K),1940
1121039105,20141203T000000,399950.0,4,3.0,2150,64694,1.0,0,0,3,8,1450,700,1969,0,98023,47.3268,-122.388,2430,59612,186.02325581395348,46,0,46,7.0,0.033233375583516245,1,Moderate ($250K-$500K),1960
3591000030,20140823T000000,728000.0,4,2.5,2650,13684,2.0,0,0,3,9,2650,0,1994,0,98052,47.6278,-122.108,2650,12032,274.7169811320755,21,0,21,6.5,0.19365682548962293,0,Mid-High ($500K-$750K),1990
2386000240,20140929T000000,850000.0,5,3.5,3870,65556,2.0,0,0,3,10,3870,0,1994,0,98053,47.6403,-121.992,4290,67019,219.63824289405684,21,0,21,8.5,0.059033498077979134,0,High ($750K-$1M),1990
4254000060,20141002T000000,525000.0,4,2.75,2530,17856,2.0,0,0,3,8,2530,0,1998,0,98019,47.7356,-121.959,2530,14640,207.5098814229249,17,0,17,6.75,0.14168906810035842,0,Mid-High ($500K-$750K),1990
6623400193,20140903T000000,257000.0,3,1.0,1450,7850,1.5,0,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,1360,10400,177.24137931034483,105,0,105,4.0,0.18471337579617833,0,Moderate ($250K-$500K),1910
8944550140,20140519T000000,433500.0,3,2.5,2200,3360,2.0,0,0,3,8,2200,0,2009,0,98118,47.5418,-122.287,2130,3423,197.04545454545453,6,0,6,5.5,0.6547619047619048,0,Moderate ($250K-$500K),2000
2730500140,20150423T000000,314950.0,4,1.75,1890,9623,1.0,0,0,4,7,1290,600,1969,0,98001,47.2901,-122.279,1510,9711,166.64021164021165,46,0,46,5.75,0.19640444767743948,1,Moderate ($250K-$500K),1960
5490210510,20140922T000000,500000.0,3,1.75,1530,14633,1.0,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100,326.797385620915,38,0,38,4.75,0.10455819039158068,1,Moderate ($250K-$500K),1970
8718500560,20140627T000000,300000.0,3,1.5,1590,8911,1.0,0,0,3,7,1590,0,1956,0,98028,47.7394,-122.252,1590,9625,188.67924528301887,59,0,59,4.5,0.17843115250813602,0,Moderate ($250K-$500K),1950
8651520160,20140707T000000,645000.0,4,2.5,2690,18653,2.0,0,0,3,8,2690,0,1985,0,98074,47.6449,-122.059,2230,9744,239.77695167286245,30,0,30,6.5,0.1442127271752533,0,Mid-High ($500K-$750K),1980
2868900160,20141002T000000,222500.0,3,1.0,990,10125,1.0,0,0,3,7,990,0,1972,0,98042,47.3422,-122.089,1360,10125,224.74747474747474,43,0,43,4.0,0.09777777777777778,0,Budget (<$250K),1970
8062900030,20140715T000000,275000.0,3,1.75,1300,8099,1.0,0,0,4,7,1080,220,1976,0,98056,47.5026,-122.172,1270,8099,211.53846153846155,39,0,39,4.75,0.16051364365971107,1,Moderate ($250K-$500K),1970
3336000626,20150416T000000,498000.0,3,1.5,1720,6570,1.5,0,0,4,8,1720,0,1909,0,98118,47.5284,-122.265,1360,6000,289.5348837209302,106,0,106,4.5,0.2617960426179604,0,Moderate ($250K-$500K),1900
3226059083,20140626T000000,800000.0,3,1.75,2080,75794,1.0,0,0,3,7,2080,0,1958,0,98033,47.7018,-122.189,1870,11020,384.61538461538464,57,0,57,4.75,0.027442805499116023,0,High ($750K-$1M),1950
7212660960,20140814T000000,297000.0,3,2.5,1840,8234,2.0,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,1940,7601,161.41304347826087,21,0,21,5.5,0.22346368715083798,0,Moderate ($250K-$500K),1990
1180007375,20150512T000000,625000.0,5,3.5,4010,6000,2.0,0,3,3,9,2560,1450,1997,0,98178,47.4928,-122.229,2440,6000,155.86034912718205,18,0,18,8.5,0.6683333333333333,1,Mid-High ($500K-$750K),1990
1150900060,20141030T000000,770000.0,4,2.5,3560,6187,2.0,0,0,3,9,3560,0,2003,0,98029,47.5593,-122.016,3190,6981,216.2921348314607,12,0,12,6.5,0.5754000323258445,0,High ($750K-$1M),2000
9528102110,20140917T000000,517000.0,3,2.25,1640,4635,1.5,0,0,3,8,1540,100,1930,0,98115,47.6793,-122.319,1530,4635,315.2439024390244,85,0,85,5.25,0.35382955771305286,1,Mid-High ($500K-$750K),1930
1172000150,20140829T000000,238000.0,1,1.0,530,6350,1.0,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350,449.0566037735849,74,0,74,2.0,0.08346456692913386,0,Budget (<$250K),1940
1523049115,20141021T000000,234550.0,3,1.0,1990,15375,1.0,0,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236,117.8643216080402,69,0,69,4.0,0.12943089430894308,1,Budget (<$250K),1940
4222310410,20140929T000000,230500.0,3,2.25,1690,7245,1.0,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,1690,6720,136.3905325443787,42,0,42,5.25,0.23326432022084195,1,Budget (<$250K),1970
2568300210,20140628T000000,585000.0,5,2.5,2670,16777,1.5,0,0,4,7,1620,1050,1920,0,98125,47.7015,-122.301,1610,8227,219.1011235955056,95,0,95,7.5,0.1591464504977052,1,Mid-High ($500K-$750K),1920
3131201320,20140822T000000,733000.0,4,1.75,1930,3876,1.5,0,0,5,7,1450,480,1924,0,98105,47.6604,-122.324,1280,3825,379.79274611398966,91,0,91,5.75,0.4979360165118679,1,Mid-High ($500K-$750K),1920
1982201255,20141114T000000,357950.0,2,1.0,810,3880,1.0,0,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365,441.91358024691357,63,0,63,3.0,0.20876288659793815,0,Moderate ($250K-$500K),1950
125039025,20140611T000000,530000.0,3,1.75,1550,3680,1.0,0,0,3,7,1050,500,1927,0,98117,47.6817,-122.36,1560,4000,341.93548387096774,88,0,88,4.75,0.421195652173913,1,Mid-High ($500K-$750K),1920
5379805121,20141229T000000,377500.0,4,2.5,2640,10720,2.0,0,0,3,8,2640,0,1999,0,98188,47.4485,-122.278,1680,10018,142.99242424242425,16,0,16,6.5,0.2462686567164179,0,Moderate ($250K-$500K),1990
7853302520,20150206T000000,475000.0,4,2.5,2320,10046,2.0,0,0,3,7,2320,0,2006,0,98065,47.5406,-121.887,2320,5253,204.74137931034483,9,0,9,6.5,0.23093768664144934,0,Moderate ($250K-$500K),2000
1921069101,20150508T000000,399000.0,3,1.75,2170,73616,1.0,0,0,3,7,2170,0,2008,0,98092,47.2881,-122.086,1710,297514,183.8709677419355,7,0,7,4.75,0.029477287546185612,0,Moderate ($250K-$500K),2000
9276202160,20141126T000000,660000.0,3,2.0,2080,5750,1.0,0,0,5,7,1040,1040,1926,0,98116,47.5791,-122.392,1710,4830,317.3076923076923,89,0,89,5.0,0.3617391304347826,1,Mid-High ($500K-$750K),1920
4037500230,20141007T000000,400000.0,5,2.25,2070,10488,1.0,0,0,4,7,1080,990,1958,0,98008,47.6095,-122.122,1740,9225,193.23671497584542,57,0,57,7.25,0.19736842105263158,1,Moderate ($250K-$500K),1950
1982201345,20140502T000000,440000.0,2,1.0,800,4850,1.0,0,0,4,7,800,0,1944,0,98107,47.6639,-122.364,1150,4365,550.0,71,0,71,3.0,0.16494845360824742,0,Moderate ($250K-$500K),1940
5469500180,20150206T000000,366400.0,4,2.25,2040,14383,1.0,0,0,4,8,1270,770,1977,0,98042,47.3849,-122.163,2030,11500,179.6078431372549,38,0,38,6.25,0.14183410971285546,1,Moderate ($250K-$500K),1970
1088810040,20150320T000000,627250.0,4,2.5,2830,10677,2.0,0,0,3,9,2830,0,1993,0,98011,47.742,-122.208,2970,9619,221.64310954063603,22,0,22,6.5,0.2650557272642128,0,Mid-High ($500K-$750K),1990
2117700085,20140730T000000,375950.0,3,1.75,1480,7560,1.0,0,0,3,6,1100,380,1920,1985,98117,47.6985,-122.364,1510,7250,254.02027027027026,95,1,30,4.75,0.19576719576719576,1,Moderate ($250K-$500K),1920
9211500730,20150218T000000,162000.0,3,2.25,1810,6750,1.0,0,0,3,7,1280,530,1978,0,98023,47.2976,-122.377,1690,7770,89.50276243093923,37,0,37,5.25,0.26814814814814814,1,Budget (<$250K),1970
4083801395,20140724T000000,780000.0,3,2.75,1970,2600,2.5,0,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120,395.93908629441626,91,1,21,5.75,0.7576923076923077,0,High ($750K-$1M),1920
9274201006,20140507T000000,705000.0,4,2.5,2650,4316,1.5,0,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625,266.0377358490566,110,1,2,6.5,0.6139944392956441,1,Mid-High ($500K-$750K),1900
7205800040,20141223T000000,450000.0,4,2.5,2820,15233,1.0,0,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,2560,11998,159.5744680851064,43,0,43,6.5,0.18512440097157487,1,Moderate ($250K-$500K),1970
3276180210,20141117T000000,311000.0,3,2.75,1400,7880,1.0,0,0,3,7,1000,400,1981,0,98056,47.5095,-122.193,1400,7279,222.14285714285714,34,0,34,5.75,0.17766497461928935,1,Moderate ($250K-$500K),1980
3904900530,20140613T000000,485000.0,3,2.5,1580,6065,2.0,0,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700,306.9620253164557,30,0,30,5.5,0.2605111294311624,0,Moderate ($250K-$500K),1980
9560800040,20140716T000000,485000.0,3,2.5,1800,11034,2.0,0,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,1940,8900,269.44444444444446,28,0,28,5.5,0.1631321370309951,0,Moderate ($250K-$500K),1980
5249801411,20141010T000000,725000.0,5,3.75,3360,6000,2.0,0,0,3,8,2640,720,1963,1999,98118,47.558,-122.277,1930,6000,215.77380952380952,52,1,16,8.75,0.56,1,Mid-High ($500K-$750K),1960
3750603492,20140715T000000,185000.0,3,1.0,1510,17040,1.0,0,0,4,6,1510,0,1975,0,98001,47.2649,-122.285,1520,14000,122.51655629139073,40,0,40,4.0,0.0886150234741784,0,Budget (<$250K),1970
249000180,20141201T000000,1890000.0,4,4.25,4285,9345,2.0,0,0,3,10,4285,0,2013,0,98004,47.6332,-122.199,1570,8994,441.073512252042,2,0,2,8.25,0.45853397538790797,0,Luxury (>$1M),2010
1796370180,20150508T000000,260000.0,3,2.25,1610,7423,2.0,0,0,4,7,1610,0,1990,0,98042,47.3713,-122.091,1530,8102,161.49068322981367,25,0,25,5.25,0.21689343931025193,0,Moderate ($250K-$500K),1990
6699940120,20150430T000000,356000.0,4,2.5,2470,5074,2.0,0,0,3,8,2470,0,2004,0,98038,47.3457,-122.041,2470,5078,144.12955465587044,11,0,11,6.5,0.48679542767047695,0,Moderate ($250K-$500K),2000
3830210230,20150319T000000,225205.0,3,1.0,1200,7220,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7200,187.67083333333332,38,0,38,4.0,0.16620498614958448,0,Budget (<$250K),1970
9144100158,20141229T000000,445000.0,3,1.0,1260,8910,1.0,0,0,4,7,1260,0,1949,0,98117,47.7,-122.375,1560,8910,353.1746031746032,66,0,66,4.0,0.1414141414141414,0,Moderate ($250K-$500K),1940
3332500636,20140605T000000,356000.0,2,1.0,920,4095,1.0,0,0,4,6,920,0,1914,0,98118,47.5484,-122.278,1460,4945,386.95652173913044,101,0,101,3.0,0.22466422466422467,0,Moderate ($250K-$500K),1910
5315100476,20141010T000000,760250.0,5,2.75,2540,8250,1.0,0,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,2540,11000,299.31102362204723,62,0,62,7.75,0.30787878787878786,1,High ($750K-$1M),1950
8682260610,20150430T000000,572000.0,2,2.0,1870,5143,1.0,0,0,3,8,1870,0,2005,0,98053,47.7142,-122.033,1810,5143,305.88235294117646,10,0,10,4.0,0.36360101108302545,0,Mid-High ($500K-$750K),2000
5700004525,20140624T000000,970000.0,3,2.25,3060,9950,1.5,0,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655,316.9934640522876,85,0,85,5.25,0.3075376884422111,1,High ($750K-$1M),1930
3303950220,20140831T000000,348450.0,4,2.5,1950,8628,2.0,0,0,3,8,1950,0,1994,0,98038,47.3817,-122.035,2210,9019,178.69230769230768,21,0,21,6.5,0.22600834492350486,0,Moderate ($250K-$500K),1990
7399800150,20140606T000000,535500.0,3,1.5,1730,40250,2.0,0,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,1730,36250,309.53757225433526,32,0,32,4.5,0.04298136645962733,0,Mid-High ($500K-$750K),1980
1454600256,20141013T000000,710000.0,5,2.5,2570,9600,1.0,0,2,3,8,1620,950,1956,0,98125,47.7216,-122.282,2680,9900,276.26459143968873,59,0,59,7.5,0.2677083333333333,1,Mid-High ($500K-$750K),1950
629000730,20140528T000000,745000.0,3,1.75,1490,9800,1.0,0,0,4,7,1140,350,1947,0,98004,47.584,-122.198,2310,9800,500.0,68,0,68,4.75,0.1520408163265306,1,Mid-High ($500K-$750K),1940
7520400040,20140620T000000,355000.0,4,2.5,2040,8265,2.0,0,0,3,7,2040,0,1996,0,98146,47.4973,-122.341,2160,8265,174.01960784313727,19,0,19,6.5,0.24682395644283123,0,Moderate ($250K-$500K),1990
2799800180,20150323T000000,333000.0,4,2.5,2690,5505,2.0,0,0,3,8,2690,0,2004,0,98042,47.3666,-122.119,2690,5505,123.7918215613383,11,0,11,6.5,0.48864668483197093,0,Moderate ($250K-$500K),2000
2025701530,20140826T000000,282000.0,3,2.5,1610,6000,2.0,0,0,4,7,1610,0,1993,0,98038,47.349,-122.036,1570,6000,175.1552795031056,22,0,22,5.5,0.2683333333333333,0,Moderate ($250K-$500K),1990
1794501415,20140528T000000,840500.0,3,2.0,2520,5400,1.5,0,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400,333.531746031746,109,0,109,5.0,0.4666666666666667,1,High ($750K-$1M),1900
4038500330,20150407T000000,432000.0,3,1.75,1550,8134,1.0,0,0,4,7,1550,0,1959,0,98008,47.6136,-122.121,1360,8000,278.7096774193548,56,0,56,4.75,0.19055815097123185,0,Moderate ($250K-$500K),1950
9297301065,20141029T000000,625000.0,3,1.0,1800,4800,1.0,0,2,4,9,900,900,1927,0,98126,47.5672,-122.372,1400,4800,347.22222222222223,88,0,88,4.0,0.375,1,Mid-High ($500K-$750K),1920
985000833,20140910T000000,209977.0,3,1.0,1170,6134,1.0,0,0,4,7,1170,0,1948,0,98168,47.4941,-122.312,1440,9823,179.46752136752136,67,0,67,4.0,0.19074013694163677,0,Budget (<$250K),1940
3353400120,20140701T000000,174000.0,2,1.0,900,13531,1.0,0,0,3,6,900,0,1979,0,98001,47.2616,-122.251,1767,8308,193.33333333333334,36,0,36,3.0,0.06651393097332052,0,Budget (<$250K),1970
8860310120,20150422T000000,740000.0,4,2.0,2800,8540,1.0,0,0,4,8,1730,1070,1977,0,98052,47.6869,-122.126,2470,9400,264.2857142857143,38,0,38,6.0,0.32786885245901637,1,Mid-High ($500K-$750K),1970
9547200790,20140917T000000,518000.0,3,1.75,1830,4500,1.5,0,0,4,7,1830,0,1909,0,98115,47.676,-122.308,1830,4080,283.0601092896175,106,0,106,4.75,0.4066666666666667,0,Mid-High ($500K-$750K),1900
9136103026,20150305T000000,539000.0,3,1.75,1380,3225,1.0,0,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750,390.57971014492756,100,0,100,4.75,0.42790697674418604,1,Mid-High ($500K-$750K),1910
